system:index,CLOUD_COVER,SLA_MP-mean,SLA_MP-median,SLA_MP-stdDev,SLA_MP-totalCount,SLA_MP-totalMax,SLA_MP-totalMin,area_glacier,area_ice,area_noSnow,area_snow,area_unknown,dem_info,glacier_anlys_id,glacier_area_km2,glacier_glims_id,glacier_name,glacier_zmax_m,glacier_zmin_m,otsu,percent_DCAF,percent_IEAF,percent_NSCAF,percent_SCAF,percent_classified,percent_data,scene_count,solar_azimuth_angle,solar_zenith_angle,spacecraft,time_date-string,time_millis,time_xlsx,.geo
2_1_2_LT05_172030_20011009,0.0,3589.0,3591.0,14.3,243,3610.13818359375,3554.246337890625,9426791.66011348,161052.0,629131.0,6530763.0,2124846.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,3.27,2.25,8.79,91.21,75.95,100.08,1,153.4,53.1,LANDSAT_5,2001-10-09,1002612927462,37173.31628472223,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20011025,45.0,5461.0,5456.0,50.4,388,5567.9794921875,5378.76513671875,9426791.66011348,66806.0,77297.0,7489962.0,1717481.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.14,0.88,1.02,98.98,80.27,81.3,1,156.5,58.4,LANDSAT_5,2001-10-25,1003995321274,37189.31621527778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_171030_20011026,8.0,4203.0,4195.0,48.1,428,4291.50732421875,4121.7138671875,9426791.66011348,104242.0,118664.0,5379434.0,3786642.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.26,1.9,2.16,97.84,58.32,100.08,1,159.0,58.1,LANDSAT_7,2001-10-26,1004081860441,37190.317824074074,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_2_LT05_172030_20020521,22.0,4323.0,4324.0,10.2,35,4341.96533203125,4303.54736328125,9426791.66011348,29057.0,32088.0,5688350.0,3564303.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.05,0.51,0.56,99.44,60.68,61.81,1,131.0,30.7,LANDSAT_5,2002-05-21,1021966340551,37397.31412037037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20020522,24.0,0,0,0,0,0,0,9426791.66011348,0.0,0.0,9281643.0,3097.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.0,0.0,100.0,98.46,100.08,1,135.4,28.9,LANDSAT_7,2002-05-22,1022053084131,37398.31810185185,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_LT05_172030_20020622,12.0,5569.0,5569.0,13.0,41,5604.56103515625,5558.81640625,9426791.66011348,8268.0,8268.0,9198124.0,78349.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.09,0.09,99.91,97.66,100.08,1,124.7,29.0,LANDSAT_5,2002-06-22,1024731096286,37429.31361111111,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_171030_20020623,24.0,4208.0,4194.0,31.3,42,4283.66552734375,4177.40087890625,9426791.66011348,9187.0,7329908.0,90689.0,1864143.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,1.61,0.12,98.78,1.22,78.72,86.17,1,129.3,27.2,LANDSAT_7,2002-06-23,1024817870027,37430.31793981481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20020630,83.0,4092.0,4091.0,10.9,51,4116.79638671875,4076.479248046875,9426791.66011348,1818.0,1818.0,3038510.0,6244412.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,0.0,0.06,0.06,99.94,32.25,32.29,1,129.1,27.6,LANDSAT_7,2002-06-30,1025423039615,37437.32221064815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_1_1_1_1_1_2_LE07_172030_20020716,52.0,3715.0,3732.0,17.2,7,3732.05078125,3697.211669921875,9426791.66011348,665059.0,3189850.0,555907.0,5538983.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,4400.0,3.67,17.75,85.16,14.84,39.74,51.17,1,130.4,29.4,LANDSAT_7,2002-07-16,1026805434298,37453.32215277778,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_1_2_LE07_172030_20020801,11.0,3656.0,3627.0,129.1,2027,3961.356689453125,3450.11376953125,9426791.66011348,1499396.0,1651288.0,7344798.0,288654.0,COP-30m,942669,9.42679166011348,G042449E43302N,Azay Maliy,5603.3604,3099.1187,5195.0,1.69,16.67,18.36,81.64,95.43,100.08,1,133.9,32.2,LANDSAT_7,2002-08-01,1028187826703,37469.322060185186,"{""type"":""MultiPoint"",""coordinates"":[]}"
